application_date,first_name,last_name,ssn,email_address,phone_number,agent_notes,gender,age,ethnicity,income,credit_score,loan_amount,debt_to_income,is_defaulted_leak,resolution_date,row_id_proxy,default
2025-04-14,aZllxC,FuFZQsYB,916-28-7501,aZllxC.FuFZQsYB@example.com,555-197-9454,Customer discussed UbrEQhckKF regarding their account.,Male,65,GroupA,42941.357295559785,687.7996450674225,10784.187337515255,0.18407741743991954,0,2025-05-27,1371,0
2025-03-19,vsAQbs,GmlqfCtS,675-59-8945,vsAQbs.GmlqfCtS@example.com,555-232-3004,Customer discussed xfYpIUjpBW regarding their account.,Male,73,GroupA,22870.46070089785,514.519976430848,48191.65379532082,0.3185425051428158,0,2025-06-07,2430,0
2025-07-29,yyVQtQ,oAffkWHG,867-24-5370,yyVQtQ.oAffkWHG@example.com,555-905-7876,Customer discussed XWeWMbTTCK regarding their account.,Male,29,GroupA,146161.8185251502,657.6353662290658,7571.238334556864,0.2927709938295092,0,2025-09-29,5648,0
2025-04-05,CJaSiy,coUeSscp,350-55-5135,CJaSiy.coUeSscp@example.com,555-423-2400,Customer discussed bZEQtOppVc regarding their account.,Female,79,GroupA,34145.30904014171,657.028640933115,15937.077800827077,0.40085005549354985,0,2025-06-03,2372,0
2025-11-22,TLufRx,fgJlzJuz,516-30-4586,TLufRx.fgJlzJuz@example.com,555-172-6656,Customer discussed iNnheIWoNz regarding their account.,Male,29,GroupA,31632.32691311247,607.9129849967946,2787.855785515991,0.25647669427558795,0,2026-01-16,663,0
2025-07-14,rhsxki,lhpsANCd,459-93-5250,rhsxki.lhpsANCd@example.com,555-724-3627,Customer discussed yQVObxfTrk regarding their account.,Male,50,GroupA,103326.9981661326,652.1999002986267,7882.3490193948055,0.5767372935216369,0,2025-09-09,9708,0
2025-05-27,PVTzFj,VOsHsMQp,157-24-7202,PVTzFj.VOsHsMQp@example.com,555-973-9779,Customer discussed dlmyVpjmDL regarding their account.,Female,41,GroupA,29257.834072748923,548.6490104960825,18150.961448539845,0.36414316365863736,0,2025-06-29,7790,0
2025-04-12,nPMSSf,KYyMNKLo,319-61-5569,nPMSSf.KYyMNKLo@example.com,555-713-4039,Customer discussed jGZGKijudt regarding their account.,Male,44,GroupA,60496.604652745475,630.8635029724786,23935.451113936873,0.12511578512928062,0,2025-06-22,7584,0
2025-05-06,DdCVLa,FwEIHAcH,563-83-5188,DdCVLa.FwEIHAcH@example.com,555-660-5949,Customer discussed QkwCwmjXrL regarding their account.,Male,37,GroupA,25175.940668564508,591.2038181782591,15973.426542494,0.1970419403300585,0,2025-07-02,5578,0
2025-04-17,gPbIIW,HTSTnZtm,712-33-2002,gPbIIW.HTSTnZtm@example.com,555-840-1454,Customer discussed FBkfEvXAfj regarding their account.,Male,58,GroupA,41000.06683159181,439.8728220388839,9882.529909232797,0.3802806208163338,0,2025-05-30,8702,0
2025-05-03,FWeMhI,klosyJPe,147-86-5664,FWeMhI.klosyJPe@example.com,555-379-4505,Customer discussed nZCsVJCweq regarding their account.,Female,78,GroupC,63142.34351856324,636.6266439137797,9203.587401884577,0.1607724046261958,0,2025-06-18,2696,0
2025-05-06,zlmptM,lcXYMIeR,350-77-2819,zlmptM.lcXYMIeR@example.com,555-856-1053,Customer discussed kltlITHEPf regarding their account.,Female,36,GroupA,94357.68562827774,641.796293547083,36485.73125354911,0.2628735191370509,0,2025-07-20,3445,0
2025-09-20,FscDar,fMvpjujY,903-15-5151,FscDar.fMvpjujY@example.com,555-552-3446,Customer discussed fIXfztqjvx regarding their account.,Male,18,GroupC,28567.019246105487,509.795799879131,3416.872936081809,0.22609816584966888,0,2025-10-30,6880,0
2025-06-14,fpnUrE,tbNRGash,733-86-1433,fpnUrE.tbNRGash@example.com,555-761-4991,Customer discussed RrOvOsxcIM regarding their account.,Female,34,GroupC,14788.45241799437,643.8763596179898,9742.473143331297,0.2902180097255647,0,2025-08-23,9994,0
2025-09-03,bzEOYW,znNJEcYq,608-92-8529,bzEOYW.znNJEcYq@example.com,555-853-1787,Customer discussed HRbHPDVHMJ regarding their account.,Male,46,GroupA,66793.10035886557,644.506171674534,9540.87812625471,0.2495381713284702,0,2025-11-22,4696,0
2025-01-26,AmJWnv,VPsyzqAz,370-60-8992,AmJWnv.VPsyzqAz@example.com,555-613-5049,Customer discussed PFgCEvZceg regarding their account.,Male,59,GroupA,33317.59475149911,567.4909745886989,3634.0812721970096,0.09982367461709638,1,2025-03-13,1402,1
2025-03-14,pMrdxD,BihBhmAj,478-53-1689,pMrdxD.BihBhmAj@example.com,555-327-7543,Customer discussed uQadeicjZU regarding their account.,Male,53,GroupA,79337.97835135828,566.3431482184405,26773.590942212835,0.2775843947234762,0,2025-05-19,7742,0
2025-09-05,ZSEXeT,uZpPupVA,418-76-1954,ZSEXeT.uZpPupVA@example.com,555-784-3216,Customer discussed wuYFQEHjaE regarding their account.,Non-binary,73,GroupA,130469.90822828877,850.0,6136.431267187029,0.11315302109059168,0,2025-10-21,3509,0
2025-05-26,ryjWub,MjAvNloq,794-79-3393,ryjWub.MjAvNloq@example.com,555-277-3741,Customer discussed ImyXGszZBI regarding their account.,Male,36,GroupA,78859.28517774792,777.683282761842,13624.510829664232,0.47793113486729794,0,2025-06-27,3367,0
2025-05-02,ZbHGIY,rOwNMBWV,641-18-7979,ZbHGIY.rOwNMBWV@example.com,555-337-3088,Customer discussed PPMoXnZrCK regarding their account.,Male,32,GroupA,106514.5127521465,502.19219543859504,9729.257886200283,0.21793157871811022,0,2025-07-08,129,0
2025-12-17,rBiQBZ,CjizbcNc,153-42-9323,rBiQBZ.CjizbcNc@example.com,555-798-1817,Customer discussed YeotyvMKTy regarding their account.,Male,28,GroupB,40580.213212611634,621.8318800765768,3907.5642924875096,0.46558480532938523,0,2026-01-21,2321,0
2025-12-12,iaBeMS,qljKEIov,166-37-7203,iaBeMS.qljKEIov@example.com,555-207-5683,Customer discussed lzfKQMcbzI regarding their account.,Female,25,GroupA,88453.31828606756,511.76017131292963,28511.300836848895,0.19843667829537384,0,2026-02-09,4508,0
2025-06-15,ABiYES,PWRGKnmd,128-73-2644,ABiYES.PWRGKnmd@example.com,555-668-4622,Customer discussed sxDPLsJBZh regarding their account.,Male,30,GroupA,23229.605664871713,645.7007053675022,2348.4366158141693,0.26434049065714144,1,2025-08-24,7324,1
2025-04-12,FSWlqj,eyIKqCrr,570-67-6180,FSWlqj.eyIKqCrr@example.com,555-414-5616,Customer discussed ktaqgnYCLC regarding their account.,Male,43,GroupA,76675.109427327,592.0166144508959,47538.331701887546,0.14929587606018652,0,2025-06-03,2003,0
2025-09-26,ONsgNf,XGsZMtLy,441-19-4689,ONsgNf.XGsZMtLy@example.com,555-361-9758,Customer discussed jFprPPndrF regarding their account.,Male,70,GroupB,94182.45273049494,670.6357866248159,7234.7360600761995,0.16772008842992775,0,2025-11-26,7597,0
2025-04-08,vHStBu,YOFOMrEm,162-69-4908,vHStBu.YOFOMrEm@example.com,555-527-4379,Customer discussed uFOZkCTwOM regarding their account.,Male,37,GroupA,34846.228280876385,504.7323216944086,2762.8873286148064,0.4719138206409675,0,2025-05-27,6370,0
2025-04-22,VODFqp,UXUMrtAy,341-66-6533,VODFqp.UXUMrtAy@example.com,555-908-7102,Customer discussed qRVwKuAxjY regarding their account.,Male,18,GroupA,137979.52659009243,543.9842334719056,7935.171262647802,0.2594276865987699,0,2025-07-07,6756,0
2025-10-20,xKtQuh,TnFVZnbR,643-17-4276,xKtQuh.TnFVZnbR@example.com,555-179-5240,Customer discussed wiMvCMOIJd regarding their account.,Female,70,GroupA,67620.61814572147,558.2757137621576,17567.971084481123,0.0347431667196969,0,2025-12-04,5573,0
2025-09-05,CrKuyF,boSNnSLz,644-43-4603,CrKuyF.boSNnSLz@example.com,555-321-4585,Customer discussed OkwaLbnhZe regarding their account.,Female,57,GroupA,77834.95719770284,533.4146474561302,18252.447718911597,0.34336194601571957,0,2025-11-19,8762,0
2025-08-12,gmWXzB,lyeNCMjj,482-61-7698,gmWXzB.lyeNCMjj@example.com,555-254-8400,Customer discussed CMvpGkPpHh regarding their account.,Male,74,GroupC,53730.54241067229,677.3522029217162,11569.975624464445,0.2751291905155814,0,2025-09-22,4617,0
2025-09-18,KAKUSp,vqSHvZjb,969-79-3083,KAKUSp.vqSHvZjb@example.com,555-349-6368,Customer discussed tAeQoxvPYX regarding their account.,Male,77,GroupC,251296.52129572522,493.3851483881805,4992.104399838063,0.14010168144150206,0,2025-11-05,1770,0
2025-10-04,kxMLoD,DsgAopcA,822-75-9762,kxMLoD.DsgAopcA@example.com,555-792-7975,Customer discussed plgYjobbGy regarding their account.,Male,29,GroupB,71760.35843584078,663.7103957378833,11709.896749144189,0.24197651654805746,0,2025-12-26,2158,0
2025-04-06,zINkSU,nVJRbDfh,262-38-6216,zINkSU.nVJRbDfh@example.com,555-235-3560,Customer discussed iWPNIfEbTX regarding their account.,Female,78,GroupA,61654.96743617638,701.9532185460404,5343.569542103851,0.4746935020811511,0,2025-06-21,5758,0
2025-04-06,rYfqiw,VIXXdAAi,711-37-7862,rYfqiw.VIXXdAAi@example.com,555-289-9104,Customer discussed UrIvjeUICL regarding their account.,Female,32,GroupA,61079.16617809723,669.3245435364305,5780.678489400967,0.3122155405128063,0,2025-05-15,753,0
2025-07-17,qJDonT,DRTgHhRV,216-32-4914,qJDonT.DRTgHhRV@example.com,555-301-2915,Customer discussed eJySaFRZqU regarding their account.,Non-binary,46,GroupA,76183.40153542228,507.15981845558076,75332.29035103721,0.20206315834019176,0,2025-08-27,844,0
2025-04-13,TBFsrw,ZVZBPuaP,696-82-2292,TBFsrw.ZVZBPuaP@example.com,555-959-6207,Customer discussed PVvsRrlxYY regarding their account.,Male,75,GroupA,67613.24093604407,813.1987057734821,73576.14175070336,0.3387328924043261,0,2025-07-11,648,0
2025-02-20,ZPUoCV,CbyTsNxT,914-13-9701,ZPUoCV.CbyTsNxT@example.com,555-551-2888,Customer discussed WmopJSHOnM regarding their account.,Male,20,GroupA,58411.47001974217,646.7219329513604,5102.793882994023,0.1477646731201519,0,2025-04-01,3625,0
2025-12-28,rGHQSN,wcRbGjxe,131-63-1910,rGHQSN.wcRbGjxe@example.com,555-316-8422,Customer discussed tRNitdVXFs regarding their account.,Female,40,GroupA,74431.73979074144,755.3671523377641,25103.435895169896,0.33750840356703904,0,2026-03-01,3849,0
2025-05-05,pnfhnD,tdWqkphg,810-63-9659,pnfhnD.tdWqkphg@example.com,555-469-6433,Customer discussed VvGTCSXyYL regarding their account.,Male,42,GroupB,40754.94836119687,615.1481200694252,12697.076459189559,0.45328578476985437,0,2025-08-01,3724,0
2025-04-29,beJyxY,DXNkBDfG,401-10-9010,beJyxY.DXNkBDfG@example.com,555-514-6977,Customer discussed STfScplHkx regarding their account.,Female,72,GroupA,115823.183009257,553.9485714083311,34205.133099044906,0.07545923001035719,0,2025-07-18,9581,0
2025-10-05,pgpokX,EzHyfaEh,190-84-1479,pgpokX.EzHyfaEh@example.com,555-809-9066,Customer discussed zVOYayKGkc regarding their account.,Female,26,GroupC,15820.44993496429,584.3200525463884,8577.282274321828,0.18551674231067028,0,2025-11-29,3014,0
2025-02-08,UMahfn,iDmOzBUU,220-78-2515,UMahfn.iDmOzBUU@example.com,555-116-9159,Customer discussed yoggCggzpo regarding their account.,Female,28,GroupA,92809.03724684501,623.8332297658393,29621.622953208127,0.25283476542011185,0,2025-04-17,9729,0
2025-07-30,BmRRZJ,MjnXkbdy,519-15-9100,BmRRZJ.MjnXkbdy@example.com,555-150-4368,Customer discussed wFTnUMgWFx regarding their account.,Male,26,GroupA,33074.39681568235,612.8625282943422,20843.469641014006,0.6693981354453954,0,2025-09-13,1105,0
2025-07-11,wMicRk,auYIyFyS,549-73-4410,wMicRk.auYIyFyS@example.com,555-705-2804,Customer discussed xBOqPeaKCB regarding their account.,Male,66,GroupA,59666.39639542237,555.6437433809325,21608.780727669684,0.33212609819280575,0,2025-09-23,9900,0
2025-12-09,gISPAn,QMtHMVzC,786-75-2362,gISPAn.QMtHMVzC@example.com,555-657-8890,Customer discussed zOFvOLDUkx regarding their account.,Male,26,GroupA,12042.5057221781,609.2500641339603,27338.767004202786,0.45313262877668026,0,2026-01-27,3021,0
2025-08-23,QLLmCX,CpEjAuvI,397-59-5296,QLLmCX.CpEjAuvI@example.com,555-791-7451,Customer discussed CjYdlOHmIQ regarding their account.,Male,39,GroupB,45608.343431151785,541.5144605606715,8305.444093249862,0.25623861732071396,0,2025-10-25,6406,0
2025-03-20,ZfsamT,EBRIXtaf,285-85-7193,ZfsamT.EBRIXtaf@example.com,555-173-8194,Customer discussed drzxIOeVVv regarding their account.,Female,22,GroupA,49094.1774077892,573.5547918948905,18403.05412141447,0.22435860767968918,0,2025-05-23,7058,0
2025-11-17,DoihkE,BQdCqIur,360-49-1658,DoihkE.BQdCqIur@example.com,555-649-1732,Customer discussed RuSIoSmPof regarding their account.,Male,57,GroupC,37574.24143080861,671.6077170193026,8606.162655552382,0.3957185894337244,0,2026-01-01,352,0
2025-04-27,bNdIck,UImRGtHT,841-54-9186,bNdIck.UImRGtHT@example.com,555-875-6754,Customer discussed FuEIIETlsL regarding their account.,Female,51,GroupA,44130.6510690475,569.152733808497,8253.084710359572,0.2007952694270269,0,2025-07-25,864,0
2025-01-13,pIXUoB,clWvVvQH,255-16-8817,pIXUoB.clWvVvQH@example.com,555-147-3804,Customer discussed hqNmzBkdWg regarding their account.,Female,49,GroupB,122345.45612523185,626.64171523316,13791.727268415669,0.16334602767980239,0,2025-02-27,5014,0
2025-02-27,QTXfMo,rGEzRxMG,717-62-8213,QTXfMo.rGEzRxMG@example.com,555-645-3257,Customer discussed XYSQKwrIJL regarding their account.,Male,32,GroupA,49331.8837011749,830.6125512310766,4418.254562992209,0.04358255502738588,0,2025-05-25,5742,0
2025-07-22,zPDvqC,LGJyINzh,637-76-8815,zPDvqC.LGJyINzh@example.com,555-257-7856,Customer discussed YbXFErzxQa regarding their account.,Female,78,GroupA,51858.302482809035,731.0629198585076,3314.5775757993115,0.43632034968260364,0,2025-09-05,410,0
2025-04-29,fFBJss,zKSmCJWp,562-47-2088,fFBJss.zKSmCJWp@example.com,555-221-8630,Customer discussed SDoFyHCnKC regarding their account.,Female,57,GroupC,37836.28296900143,599.991778031728,8269.829173795117,0.16646044120127762,0,2025-06-11,3774,0
2025-04-02,cqBiGr,ODGkxorO,106-57-9628,cqBiGr.ODGkxorO@example.com,555-195-1809,Customer discussed nUhgwjnxDL regarding their account.,Male,27,GroupA,29176.04951356236,672.6071439111669,35777.66721808488,0.5161216151221029,0,2025-06-06,6037,0
2025-10-05,HNJtoa,sYXDISvC,269-11-1307,HNJtoa.sYXDISvC@example.com,555-780-5242,Customer discussed BEDoaMmVdU regarding their account.,Male,38,GroupB,38646.5257046539,641.8943452366453,10361.272375042468,0.2864067746540609,0,2025-11-20,3676,0
2025-12-28,DhXfbF,scRunkgN,165-50-9234,DhXfbF.scRunkgN@example.com,555-870-7674,Customer discussed tGIMgVLfYZ regarding their account.,Female,32,GroupA,310418.9024862144,553.9322724963445,6598.583224892433,0.3714680037086079,0,2026-03-14,2749,0
2025-11-25,NFGXVa,KDgFmcOm,911-63-3092,NFGXVa.KDgFmcOm@example.com,555-766-6560,Customer discussed BTxKDKAVDr regarding their account.,Female,49,GroupA,168521.73852986752,625.9164162309207,20677.902929120846,0.5184277674699345,0,2026-02-21,9881,0
2025-04-04,WJvjAs,cBsOvRwv,977-35-1324,WJvjAs.cBsOvRwv@example.com,555-576-6331,Customer discussed JKoQxVEpJe regarding their account.,Male,45,GroupA,109715.43018788687,594.265193212284,16344.147940925131,0.07390899537488999,0,2025-07-02,9343,0
2025-08-24,KEQuTp,QaRmkqgo,128-27-2466,KEQuTp.QaRmkqgo@example.com,555-383-5279,Customer discussed DmWEdUUTAM regarding their account.,Female,76,GroupA,44935.345549445956,650.87110377865,8431.173625051686,0.6948728224378685,0,2025-10-12,2153,0
2025-11-28,YMvtJc,IfWFBVoL,316-32-5524,YMvtJc.IfWFBVoL@example.com,555-188-6004,Customer discussed SmaLTFWXuF regarding their account.,Male,40,GroupC,50317.43189902371,740.1943030709818,5564.105583563149,0.39153669683462294,0,2026-02-21,1799,0
2025-07-07,gkCjOV,wGZvQwbe,513-47-3282,gkCjOV.wGZvQwbe@example.com,555-893-8237,Customer discussed GXxSmYJOQU regarding their account.,Female,45,GroupC,88697.57923712481,646.4241783883981,17656.60571617403,0.15853630648759187,0,2025-09-05,4279,0
2025-12-22,oiPWpS,wMNIHukl,904-27-8074,oiPWpS.wMNIHukl@example.com,555-874-9047,Customer discussed rHIXWFbUnN regarding their account.,Female,64,GroupA,133680.35041190748,416.61097109575485,35713.13424908808,0.20716645530987876,0,2026-02-15,1981,0
2025-08-17,kriLDu,AQRaQjHt,145-68-2912,kriLDu.AQRaQjHt@example.com,555-610-7329,Customer discussed sLqpZKRVFh regarding their account.,Female,43,GroupA,128991.97426506954,707.9056012592406,5794.689464681145,0.5776687490122894,0,2025-09-17,2589,0
2025-12-13,IEURpQ,MzLaXDvX,330-60-7102,IEURpQ.MzLaXDvX@example.com,555-699-2104,Customer discussed eIobjEpGnd regarding their account.,Male,24,GroupA,52786.917071009404,743.1497042733549,20878.865242015036,0.43500296647564024,0,2026-01-25,9521,0
2025-01-02,ZZiFyN,nhDJMlzP,656-80-3995,ZZiFyN.nhDJMlzP@example.com,555-350-2028,Customer discussed vPOwfcznbP regarding their account.,Male,20,GroupA,190364.98150944948,628.0847743903839,8387.396830522122,0.5123117315133849,1,2025-02-05,6753,0
2025-08-15,cLSjBi,NroyiwCL,557-89-7864,cLSjBi.NroyiwCL@example.com,555-612-2920,Customer discussed LWKUYZrMkO regarding their account.,Female,58,GroupA,77511.82146209787,711.3378338794953,5751.280840353056,0.16442096793273128,0,2025-11-01,5934,0
2025-04-12,AGTOJr,lKKKUAHw,847-47-6922,AGTOJr.lKKKUAHw@example.com,555-180-3804,Customer discussed nvhHVjelpg regarding their account.,Female,68,GroupA,102148.72846402752,664.031632921802,4161.768842792128,0.4581571270636872,0,2025-06-26,9809,0
2025-07-11,SCtFFu,PsGZSgkI,983-82-4938,SCtFFu.PsGZSgkI@example.com,555-646-6278,Customer discussed vvJKzxSmJT regarding their account.,Female,60,GroupA,126081.09525127467,605.8434388172565,18724.604090924648,0.060771504384880236,0,2025-10-01,245,0
2025-07-23,pfhZiI,XyvmLeoJ,766-30-5465,pfhZiI.XyvmLeoJ@example.com,555-796-3943,Customer discussed HCPOITHdeT regarding their account.,Male,43,GroupA,129106.55324289473,656.8821307679166,9355.80279120472,0.37431536802771465,0,2025-10-18,8134,0
2025-04-01,wSrWGK,xTSofJXK,792-16-6766,wSrWGK.xTSofJXK@example.com,555-900-4183,Customer discussed fdIvKWkbtd regarding their account.,Male,19,GroupA,41365.679008341634,577.6013050701708,46804.84691271026,0.243984663606051,0,2025-05-24,4727,0
2025-12-19,zhAohV,BVGXKmrC,851-77-2842,zhAohV.BVGXKmrC@example.com,555-922-7320,Customer discussed trUOyOQiCp regarding their account.,Male,72,GroupA,140229.84720382348,641.011171757966,9566.957323338638,0.4712060444775569,0,2026-03-18,4652,0
2025-01-22,naDaYt,nuNBxxqF,550-82-5122,naDaYt.nuNBxxqF@example.com,555-536-7809,Customer discussed BFmVSYSidV regarding their account.,Male,76,GroupB,185609.68331991992,676.4712624390187,7096.324851892623,0.4101567095316806,0,2025-03-27,2565,0
2025-08-29,stqbnp,gtNxaSUT,309-19-4429,stqbnp.gtNxaSUT@example.com,555-105-7001,Customer discussed oMrNSnusPM regarding their account.,Female,72,GroupA,124015.09082468138,557.4326561134134,32890.113226863046,0.15101484808549756,0,2025-09-30,4745,0
2025-12-30,ShdKpn,WxypmxKN,974-45-7151,ShdKpn.WxypmxKN@example.com,555-463-5813,Customer discussed OHtxOTraPP regarding their account.,Male,63,GroupB,68075.26359729662,665.6683204414262,6778.798677187099,0.055587802684817396,0,2026-01-31,9258,0
2025-11-05,VDeHdR,hOUmhQkU,811-40-2818,VDeHdR.hOUmhQkU@example.com,555-874-2935,Customer discussed RaTmzruuwJ regarding their account.,Non-binary,77,GroupB,133510.1926106367,560.3804643278307,99851.9708047879,0.2508364586437675,0,2025-12-25,4583,0
2025-10-21,KcebKN,XGfCqWAv,505-93-4677,KcebKN.XGfCqWAv@example.com,555-817-4429,Customer discussed vuEZORgFqS regarding their account.,Female,27,GroupA,32571.846428470595,578.7766889935838,12368.261763775523,0.19691697149391565,0,2026-01-09,6251,0
2025-09-26,MaoiFp,vNBsMMuR,404-59-9132,MaoiFp.vNBsMMuR@example.com,555-950-2752,Customer discussed BmMLiOFvoE regarding their account.,Female,22,GroupA,95629.56960930987,742.0593200728288,14827.088985299762,0.20747250234349976,0,2025-12-24,1917,0
2025-08-25,EyMKpA,urCTSNdv,358-59-1943,EyMKpA.urCTSNdv@example.com,555-212-8469,Customer discussed ADpteCJydP regarding their account.,Male,42,GroupA,107504.0471128589,625.2591822382751,1675.4446258451176,0.5026775214237443,0,2025-10-16,3268,0
2025-06-27,rnFgew,KdUdfljO,169-34-8435,rnFgew.KdUdfljO@example.com,555-905-7619,Customer discussed GmAYHvIpbo regarding their account.,Female,34,GroupA,164459.98650341152,677.5447862738663,9127.781339855183,0.13641732433008155,0,2025-09-17,7899,0
2025-09-13,xsJSml,oQSYhVca,107-53-6166,xsJSml.oQSYhVca@example.com,555-427-3961,Customer discussed ZMWYITCCxf regarding their account.,Male,34,GroupA,115159.38135988392,650.2025549080195,5334.382144971145,0.26561410686024334,0,2025-10-29,8020,0
2025-08-28,vmoYTp,tSlCKbKc,402-41-7242,vmoYTp.tSlCKbKc@example.com,555-680-6147,Customer discussed TiWFvZbZeQ regarding their account.,Male,63,GroupA,37087.01380066913,632.7871301443979,9324.84351914666,0.27960497637955656,0,2025-10-04,9728,0
2025-10-04,VmaSRb,BepzUpIu,887-49-3641,VmaSRb.BepzUpIu@example.com,555-537-7206,Customer discussed OyOwqUQrKw regarding their account.,Female,74,GroupC,62089.283973530415,618.4187290990009,11638.64335479304,0.12673213611627196,0,2025-12-09,3458,0
2025-04-29,sOMWEk,luDOlFuG,827-86-2519,sOMWEk.luDOlFuG@example.com,555-814-3171,Customer discussed mDCrJVPgPJ regarding their account.,Male,22,GroupA,37165.49840465401,609.1152886000966,8174.789491196581,0.36895540533035387,0,2025-06-11,9591,0
2025-07-09,HXDslQ,khytcceg,455-32-1261,HXDslQ.khytcceg@example.com,555-555-5088,Customer discussed VMOnEIZJWV regarding their account.,Male,60,GroupA,125865.5970472176,573.6752526383766,9668.68420233288,0.06207545632185227,0,2025-08-25,3183,0
2025-05-28,wFiOLM,AWjjmumc,638-94-8133,wFiOLM.AWjjmumc@example.com,555-733-2131,Customer discussed LDmkBYLBUT regarding their account.,Female,76,GroupC,137014.3750464251,580.4495799662135,8008.978622478259,0.21828052291505426,0,2025-07-10,7505,0
2025-08-24,uUQiBs,ineCuITf,962-97-8828,uUQiBs.ineCuITf@example.com,555-907-9749,Customer discussed QYOTZxBKkB regarding their account.,Female,59,GroupB,24537.771864053782,629.4224486541218,16353.781658152973,0.03757137473266,0,2025-10-05,4666,0
2025-01-28,rWSwmI,XEFXknnu,458-46-9776,rWSwmI.XEFXknnu@example.com,555-464-2549,Customer discussed BqbvIsjThn regarding their account.,Female,71,GroupA,29827.67335255576,655.6593777432815,7044.623250822828,0.328026915713725,0,2025-03-24,935,0
2025-10-02,UHrncJ,loRIIWcK,893-32-5601,UHrncJ.loRIIWcK@example.com,555-522-8814,Customer discussed fdoFTJFGlk regarding their account.,Male,29,GroupA,93762.56702421508,613.9204906362625,7515.107778796204,0.4365527152538739,0,2025-12-12,8951,0
2025-09-18,FBqTib,wgcsKNwj,226-91-2102,FBqTib.wgcsKNwj@example.com,555-525-2735,Customer discussed ssQmyRyyli regarding their account.,Female,40,GroupA,151983.83402719683,579.6518315444303,13659.956203882894,0.3572234663782055,0,2025-12-16,7782,0
2025-12-14,kMUeww,jtpKFVKD,144-28-1200,kMUeww.jtpKFVKD@example.com,555-696-4669,Customer discussed nWpYRbZcEJ regarding their account.,Non-binary,40,GroupA,120308.43089673191,565.524176421977,16449.765776468143,0.4825293703713848,0,2026-01-19,5790,0
2025-04-08,hkikcs,RASyLYPU,475-70-8570,hkikcs.RASyLYPU@example.com,555-265-6830,Customer discussed ovAdFUEwJg regarding their account.,Male,57,GroupA,58481.849004357515,649.4336695998677,8225.19027739139,0.0945455783602041,0,2025-06-01,5919,0
2025-12-31,drIgwM,avyEGcqX,305-81-8816,drIgwM.avyEGcqX@example.com,555-289-5103,Customer discussed EygYnTrknF regarding their account.,Female,70,GroupA,37159.27736343844,714.3753204155327,21249.260845609573,0.20405706801536017,0,2026-03-16,9518,0
2025-08-28,fEKWvZ,zjVeBOjJ,852-78-6339,fEKWvZ.zjVeBOjJ@example.com,555-400-2765,Customer discussed IkXXlanGXV regarding their account.,Male,55,GroupB,31441.184912376903,641.8898150920194,4277.221733233438,0.24981017833120742,0,2025-10-20,1045,0
2025-04-12,ZPaVYW,TIbNokmm,771-94-2549,ZPaVYW.TIbNokmm@example.com,555-684-1056,Customer discussed VzFjMFgqxr regarding their account.,Male,73,GroupA,63431.994607520755,502.7697127123348,16419.205945956845,0.43659302694463753,0,2025-06-24,8854,0
2025-02-04,EehzYc,fKLpLtMg,182-57-8607,EehzYc.fKLpLtMg@example.com,555-920-4877,Customer discussed gZCbRyjKuv regarding their account.,Female,49,GroupB,177869.26064186363,617.2982412126281,15184.705295823338,0.41512317944377136,0,2025-04-06,3609,0
2025-12-29,CaBSTY,ZoSSuvlA,433-61-5931,CaBSTY.ZoSSuvlA@example.com,555-767-1294,Customer discussed SEUcgVEVlL regarding their account.,Male,62,GroupA,32733.4411076908,603.9856836001884,11606.54125376381,0.3652862809339094,0,2026-02-07,8900,0
2025-10-25,KSHIhF,DMLpvWFW,271-89-6774,KSHIhF.DMLpvWFW@example.com,555-630-7439,Customer discussed OaBewIrdAL regarding their account.,Male,54,GroupB,47247.27351160173,627.547685801192,13098.463347848088,0.4398105930235833,0,2025-12-19,4937,0
2025-12-29,nTBObN,WeQCdPLq,960-71-5759,nTBObN.WeQCdPLq@example.com,555-917-5785,Customer discussed PSTeDBWjeP regarding their account.,Female,18,GroupB,56888.827211746786,574.4140885084989,6159.741724464239,0.4836697741061105,0,2026-02-08,3886,0
2025-03-19,EdGFbQ,tJtZZNJc,708-93-5279,EdGFbQ.tJtZZNJc@example.com,555-706-3980,Customer discussed DKbcucjkqT regarding their account.,Non-binary,44,GroupA,69917.8391041929,713.8984409728931,10439.216115137031,0.3873395394067715,0,2025-04-24,464,0
2025-04-13,ksvFuG,RrmCWAdd,909-54-6649,ksvFuG.RrmCWAdd@example.com,555-257-9010,Customer discussed QpJepfgEsh regarding their account.,Female,22,GroupA,84369.8362653751,571.8853064649015,6070.8324787301,0.07055072235493298,0,2025-06-18,116,0
2025-04-26,nKDIpf,OTWMMiWs,739-24-3012,nKDIpf.OTWMMiWs@example.com,555-380-7739,Customer discussed QPPahAJZqI regarding their account.,Male,53,GroupC,70039.83602733162,676.4999320160512,17799.354764394266,0.28085115976709313,0,2025-06-16,2685,0
2025-12-11,bhSJun,UIjdTGPf,830-89-3181,bhSJun.UIjdTGPf@example.com,555-617-7983,Customer discussed eqYMQamOMj regarding their account.,Female,75,GroupA,53886.88030522595,674.625201084507,21031.00190564795,0.12374639458286414,0,2026-01-17,2988,0
2025-10-06,TTSRMi,xpTDftJv,859-89-3633,TTSRMi.xpTDftJv@example.com,555-607-5686,Customer discussed hxqSluMjUh regarding their account.,Non-binary,73,GroupA,74080.23883594347,743.529443473101,6949.377847269432,0.3171181228392605,0,2025-11-23,1895,0
